name,price,main_category,sub_category,url,image_url,discount
Metro Chef Spicy Chicken Fillet 920GM,"Rs. 1,390",Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/metro-chef-spicy-chicken-fillet-920gm/12642998,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Metro Chef Chicken Bites  780GM,"Rs. 1,050",Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/metro-chef-chicken-bites--780gm/12631461,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
METRO Chef Hot Fried Chicken 1.2 KG,"Rs. 1,495",Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/metro-chef-hot-fried-chicken-1.2-kg/12627693,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Mon Salwa Chicken Fries 425GM,Rs. 399,Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/mon-salwa-chicken-fries-425gm/12623637,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Mon Salwa Nuggets Poly pack 1 KG,Rs. 789,Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/mon-salwa-nuggets-poly-pack-1-kg/12628351,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,19% OFF
Simply Sufi Chicken Nuggets 1KG PP,"Rs. 1,075",Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/simply-sufi-chicken-nuggets-1kg-pp/12637054,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,11% OFF
Sabroso Chicken Nuggets Saver 1KG,Rs. 930,Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/sabroso-chicken-nuggets-saver-1kg/12633067,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF
Sabroso Arabian Fillet Nuggets,"Rs. 1,175",Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/sabroso-arabian-fillet-nuggets/88518347,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Compliments Chicken Nuggets Polypack 1KG,Rs. 799,Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/compliments-chicken-nuggets-polypack-1kg/12624766,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,21% OFF - Weekend Deal
Mon Salwa Crispy Burger Patty 990GM,Rs. 789,Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/mon-salwa-crispy-burger-patty-990gm/12631421,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,19% OFF
Mon Salwa 2Kg Nuggets + 1Kg Burger Patties,"Rs. 2,269",Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/mon-salwa-2kg-nuggets-+-1kg-burger-patties/12625260,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,19% OFF
Sufi Gola Kabab 515GM Poly Bag,Rs. 699,Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/sufi-gola-kabab-515gm-poly-bag/12638309,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,9% OFF
Dawn Pizza Base 220g,Rs. 200,Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/dawn-pizza-base-220g/12641506,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Simply Sufi Chicken Burger Patties 1KG PP,"Rs. 1,099",Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/simply-sufi-chicken-burger-patties-1kg-pp-/12637053,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,10% OFF
Sabroso Crispy Poppers Economy Pack,"Rs. 1,015",Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/sabroso-crispy-poppers-economy-pack/12640752,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Compliments Crispy Chicken Burger Patties,Rs. 855,Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/compliments-crispy-chicken-burger-patties/12635563,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Sabroso Tempura Nuggets 500GM,"Rs. 1,025",Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/sabroso-tempura-nuggets-500gm/12641342,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Sufi Chicken Promo Pack 2340GM,"Rs. 2,780",Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/sufi-chicken-promo-pack-2340gm/12642455,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF
Sufi Chicken Tikka Topping 500GM,Rs. 739,Frozen Ready to Cook,Nuggets and Snacks,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/nuggets-and-snacks/sufi-chicken-tikka-topping-500gm/12641833,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,9% OFF
